identifiedby_att,correto?,probabilidade_corretude,nome_real,scientificname
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5517673859512532,Peperomia tetraphylla,Peperomia tetraphylla tetraphylla
"Guimarães, EF",1,0.5517673859512532,Peperomia blanda,Peperomia blanda
R. Callejas Posada,1,0.34733634486387627,Piper amalago,Piper amalago
"Machado-Silva, T.",1,0.9177790424296651,Peperomia tetraphylla,Peperomia tetraphylla
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
"Callejas, R",1,0.3774320048619951,Piper glabratum,Piper glabratum
"Guimarães, EF",1,0.5517673859512532,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Peperomia galioides,Peperomia galioides
"Guimarães, EF",0,0.5517673859512532,Piper,Piper coccoloboides
"Marcusso, GM",1,0.49601208795674395,Piper hostmannianum,Piper hostmannianum
M. Carvalho-Silva,1,0.6422100011643508,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.35511217658388483,Peperomia loxensis,Peperomia loxensis
"Guimarães, EF",1,0.5517673859512532,Piper marginatum,Piper marginatum
R. Callejas Posada,1,0.34733634486387627,Piper solmsianum,Piper solmsianum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia elongata,Peperomia elongata
George Azevedo de Queiroz,1,0.45585887617132365,Piper mollicomum,Piper mollicomum
"Marcusso, GM",1,0.49601208795674395,Peperomia velloziana,Peperomia velloziana
"Callejas, R",1,0.3774320048619951,Piper glabratum,Piper glabratum
D. Monteiro,0,0.6375868427624473,Piper,Piper lucaeanum
R. Callejas Posada,1,0.34733634486387627,Pothomorphe umbellata,Pothomorphe umbellata
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
R. Callejas Posada,1,0.34733634486387627,Piper amplum,Piper amplum
"Guimarães, EF",1,0.5517673859512532,Piper regnellii,Piper regnellii
D. Monteiro,1,0.6375868427624473,Piper anonifolium,Piper anonifolium
"Guimarães, EF",1,0.5517673859512532,Peperomia alata,Peperomia alata
R. Callejas Posada,0,0.34733634486387627,Piper ovatum,Piper ovatum boucheanum
D. Monteiro,1,0.6375868427624473,Peperomia hilariana,Peperomia hilariana
D. Monteiro,1,0.6375868427624473,Piper mollicomum,Piper mollicomum
George Azevedo de Queiroz,0,0.45585887617132365,Piper arboreum,Piper arboreum hirtellum
"Guimarães, EF",0,0.5517673859512532,Piper amalago,Piper amalago medium
"Machado-Silva, T.",1,0.9177790424296651,Peperomia hispidula,Peperomia hispidula
"Carvalho-Silva, M",1,0.666115846748424,Peperomia galioides,Peperomia galioides
R. Callejas Posada,1,0.34733634486387627,Piper hostmannianum,Piper hostmannianum
D. Monteiro,1,0.6375868427624473,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5517673859512532,Piper gaudichaudianum,Piper gaudichaudianum
R. Callejas Posada,1,0.34733634486387627,Piper pellitum,Piper pellitum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia catharinae,Peperomia catharinae
"Carvalho-Silva, M",1,0.666115846748424,Peperomia subrubrispica,Peperomia subrubrispica
"Marcusso, GM",1,0.49601208795674395,Piper bartlingianum,Piper bartlingianum
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
R. Callejas Posada,1,0.34733634486387627,Piper hostmannianum,Piper hostmannianum
M. Carvalho-Silva,1,0.6422100011643508,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
T. G. Yuncker,0,0.35511217658388483,Piper,Piper hemmendorfii
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5517673859512532,Piper crassinervium,Piper crassinervium
"Carvalho-Silva, M",0,0.666115846748424,Peperomia tetraphylla,Peperomia tetraphylla piedadiana
T. G. Yuncker,0,0.35511217658388483,Piper,Piper baccans
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5517673859512532,Peperomia blanda,Peperomia blanda
T. G. Yuncker,0,0.35511217658388483,Piper,Piper amapense
"Guimarães, EF",1,0.5517673859512532,Piper ovatum,Piper ovatum
"Guimarães, EF",1,0.5517673859512532,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Piper miquelianum,Piper miquelianum
D. Monteiro,1,0.6375868427624473,Piper rivinoides,Piper rivinoides
T. G. Yuncker,1,0.35511217658388483,Peperomia glabella,Peperomia glabella
"Callejas, R",0,0.3774320048619951,Piper,Piper uleanum
"Guimarães, EF",1,0.5517673859512532,Piper amplum,Piper amplum
T. G. Yuncker,0,0.35511217658388483,Piper arboreum,Piper arboreum falcifolium
"Carvalho-Silva, M",1,0.666115846748424,Piper lhotzkyanum,Piper lhotzkyanum
"Guimarães, EF",1,0.5517673859512532,Piper malacophyllum,Piper malacophyllum
"Callejas, R",1,0.3774320048619951,Piper marginatum,Piper marginatum
T. G. Yuncker,1,0.35511217658388483,Peperomia trineuroides,Peperomia trineuroides
"Machado-Silva, T.",1,0.9177790424296651,Peperomia martiana,Peperomia martiana
R. Callejas Posada,1,0.34733634486387627,Piper dilatatum,Piper dilatatum
R. Callejas Posada,1,0.34733634486387627,Peperomia uaupesensis,Peperomia uaupesensis
"Guimarães, EF",1,0.5517673859512532,Piper ovatum,Piper ovatum
"Marcusso, GM",1,0.49601208795674395,Peperomia macrostachya,Peperomia macrostachya
"Guimarães, EF",1,0.5517673859512532,Peperomia castelosensis,Peperomia castelosensis
"Callejas, R",0,0.3774320048619951,Peperomia,Peperomia sulcata
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
"Callejas, R",1,0.3774320048619951,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.35511217658388483,Peperomia tetraphylla,Peperomia tetraphylla
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia macrostachya,Peperomia macrostachya
R. Callejas Posada,0,0.34733634486387627,Piper,Piper alatabaccum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper brasiliense
D. Monteiro,1,0.6375868427624473,Piper cernuum,Piper cernuum
T. G. Yuncker,1,0.35511217658388483,Peperomia pellucida,Peperomia pellucida
D. Monteiro,1,0.6375868427624473,Piper divaricatum,Piper divaricatum
D. Monteiro,1,0.6375868427624473,Piper anisum,Piper anisum
"Marcusso, GM",0,0.49601208795674395,Peperomia,Peperomia schwackei
T. G. Yuncker,0,0.35511217658388483,Piper,Piper aramanum
M. Carvalho-Silva,1,0.6422100011643508,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
"Callejas, R",1,0.3774320048619951,Piper fuligineum,Piper fuligineum
"Carvalho-Silva, M",0,0.666115846748424,Peperomia,Peperomia huberi
"Callejas, R",0,0.3774320048619951,Piper,Piper elongatum
D. Monteiro,0,0.6375868427624473,Peperomia,Peperomia albopilosa
"Guimarães, EF",1,0.5517673859512532,Piper hoffmannseggianum,Piper hoffmannseggianum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia velloziana,Peperomia velloziana
"Callejas, R",0,0.3774320048619951,Piper,Piper glabrescens caparonum
T. G. Yuncker,0,0.35511217658388483,Piper,Piper mosenii
"Marcusso, GM",1,0.49601208795674395,Peperomia alata,Peperomia alata
T. G. Yuncker,1,0.35511217658388483,Piper crassinervium,Piper crassinervium
"Guimarães, EF",1,0.5517673859512532,Piper fuligineum,Piper fuligineum
"Guimarães, EF",1,0.5517673859512532,Piper xylosteoides,Piper xylosteoides
"Carvalho-Silva, M",1,0.666115846748424,Piper marginatum,Piper marginatum
"Guimarães, EF",1,0.5517673859512532,Piper bartlingianum,Piper bartlingianum
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5517673859512532,Piper gaudichaudianum,Piper gaudichaudianum
T. G. Yuncker,1,0.35511217658388483,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
R. Callejas Posada,1,0.34733634486387627,Piper callosum,Piper callosum
"Callejas, R",1,0.3774320048619951,Piper miquelianum,Piper miquelianum
"Guimarães, EF",1,0.5517673859512532,Piper amplum,Piper amplum
R. Callejas Posada,1,0.34733634486387627,Pothomorphe peltata,Pothomorphe peltata
"Guimarães, EF",1,0.5517673859512532,Piper corcovadensis,Piper corcovadensis
"Carvalho-Silva, M",1,0.666115846748424,Piper regnellii,Piper regnellii
M. Carvalho-Silva,1,0.6422100011643508,Piper tectoniifolium,Piper tectoniifolium
T. G. Yuncker,1,0.35511217658388483,Piper cernuum,Piper cernuum
George Azevedo de Queiroz,1,0.45585887617132365,Piper hoffmannseggianum,Piper hoffmannseggianum
