scientificname,identifiedby_att,correto?,nome_real
Peperomia urocarpa,T. G. Yuncker,1,Peperomia urocarpa
Peperomia urocarpa,T. G. Yuncker,1,Peperomia urocarpa
Peperomia urocarpa,T. G. Yuncker,1,Peperomia urocarpa
Peperomia urocarpa,T. G. Yuncker,1,Peperomia urocarpa
Peperomia urocarpa,T. G. Yuncker,1,Peperomia urocarpa
Peperomia urocarpa,"Callejas, R",1,Peperomia urocarpa
Peperomia urocarpa,"Guimarães, EF",1,Peperomia urocarpa
Peperomia urocarpa,"Callejas, R",1,Peperomia urocarpa
Piper acylosteoides,"Guimarães, EF",0,Piper xylosteoides
Piper aduncum,"Guimarães, EF",1,Piper aduncum
Piper aduncum,"Callejas, R",1,Piper aduncum
Piper aduncum,"Guimarães, EF",1,Piper aduncum
Piper aduncum,"Guimarães, EF",1,Piper aduncum
Piper aduncum,"Guimarães, EF",1,Piper aduncum
Piper glabratum,"Callejas, R",1,Piper glabratum
Piper aduncum,"Guimarães, EF",1,Piper aduncum
Piper aduncum,"Guimarães, EF",1,Piper aduncum
Piper amalago,"Guimarães, EF",1,Piper amalago
Piper amalago,"Callejas, R",1,Piper amalago
Piper amalago,"Callejas, R",1,Piper amalago
Piper amalago,"Callejas, R",1,Piper amalago
Piper amalago,"Callejas, R",1,Piper amalago
Piper amalago,"Callejas, R",1,Piper amalago
Piper anisum,"Guimarães, EF",1,Piper anisum
Piper anisum,"Guimarães, EF",1,Piper anisum
Piper anisum,"Carvalho-Silva, M",1,Piper anisum
Piper anisum,"Carvalho-Silva, M",1,Piper anisum
Piper anisum,"Guimarães, EF",1,Piper anisum
Piper anisum,"Guimarães, EF",1,Piper anisum
Piper arboreum arboreum,"Guimarães, EF",0,Piper arboreum
Piper arboreum arboreum,"Callejas, R",0,Piper arboreum
Piper arboreum arboreum,"Callejas, R",0,Piper arboreum
Piper arboreum tuberculatum,"Carvalho-Silva, M",0,Piper arboreum
Piper arboreum falcifolium,"Callejas, R",0,Piper arboreum
Piper arboreum hirtellum,"Guimarães, EF",0,Piper arboreum
Piper arboreum hirtellum,"Guimarães, EF",0,Piper arboreum
Piper caldense,"Guimarães, EF",1,Piper caldense
Piper caldense,"Guimarães, EF",1,Piper caldense
Piper caldense,"Guimarães, EF",1,Piper caldense
Piper caldense,"Callejas, R",1,Piper caldense
Piper caldense,"Callejas, R",1,Piper caldense
Piper caldense,"Callejas, R",1,Piper caldense
Piper cernuum cernuum,"Guimarães, EF",0,Piper cernuum
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Piper crassinervium,"Guimarães, EF",1,Piper crassinervium
Piper dilatatum,T. G. Yuncker,1,Piper dilatatum
Piper dilatatum,"Callejas, R",1,Piper dilatatum
Piper dilatatum,"Callejas, R",1,Piper dilatatum
Piper dilatatum,"Callejas, R",1,Piper dilatatum
Piper dilatatum,"Callejas, R",1,Piper dilatatum
Piper diospyrifolium,"Callejas, R",0,Piper
Piper divaricatum,"Guimarães, EF",1,Piper divaricatum
Piper divaricatum,"Guimarães, EF",1,Piper divaricatum
Piper divaricatum,"Guimarães, EF",1,Piper divaricatum
Piper divaricatum,"Guimarães, EF",1,Piper divaricatum
Piper divaricatum,"Callejas, R",1,Piper divaricatum
Piper divaricatum,"Guimarães, EF",1,Piper divaricatum
Piper divaricatum,"Callejas, R",1,Piper divaricatum
Piper duartei,"Carvalho-Silva, M",0,Piper
Piper erectipilum,"Callejas, R",0,Piper
Piper flavicans,"Callejas, R",0,Piper
Piper flavicans,"Callejas, R",0,Piper
Piper flavicans,"Callejas, R",0,Piper
Piper fuligineum,"Guimarães, EF",1,Piper fuligineum
Piper fuligineum,"Guimarães, EF",1,Piper fuligineum
Piper fuligineum,"Callejas, R",1,Piper fuligineum
Piper fuligineum,"Callejas, R",1,Piper fuligineum
Piper gaudichaudianum,T. G. Yuncker,1,Piper gaudichaudianum
Piper gaudichaudianum,"Callejas, R",1,Piper gaudichaudianum
Piper gaudichaudianum,"Guimarães, EF",1,Piper gaudichaudianum
Piper gaudichaudianum,"Guimarães, EF",1,Piper gaudichaudianum
Piper gaudichaudianum,"Guimarães, EF",1,Piper gaudichaudianum
Piper gaudichaudianum,"Callejas, R",1,Piper gaudichaudianum
Piper gaudichaudianum,"Guimarães, EF",1,Piper gaudichaudianum
Piper gaudichaudianum,T. G. Yuncker,1,Piper gaudichaudianum
Piper gaudichaudianum,T. G. Yuncker,1,Piper gaudichaudianum
Piper glabratum,"Guimarães, EF",1,Piper glabratum
Piper glabratum,"Callejas, R",1,Piper glabratum
Piper glabratum,"Guimarães, EF",1,Piper glabratum
Piper glabratum,"Guimarães, EF",1,Piper glabratum
Piper glabratum,"Guimarães, EF",1,Piper glabratum
Piper glabratum,"Guimarães, EF",1,Piper glabratum
Piper glabratum,"Callejas, R",1,Piper glabratum
Piper glabratum,"Callejas, R",1,Piper glabratum
Piper glabratum,T. G. Yuncker,1,Piper glabratum
Piper glabratum,T. G. Yuncker,1,Piper glabratum
Piper glabratum,T. G. Yuncker,1,Piper glabratum
Piper glabratum,"Guimarães, EF",1,Piper glabratum
Piper goesii,"Guimarães, EF",0,Piper
Piper hayneanum,"Guimarães, EF",0,Piper
Piper hayneanum,D. Monteiro,0,Piper
Piper hayneanum,"Guimarães, EF",0,Piper
Piper hemmandorfii,T. G. Yuncker,0,Piper
Piper hemmendorffii,"Guimarães, EF",0,Piper
Piper hispidinervium,"Callejas, R",0,Piper
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Callejas, R",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Callejas, R",1,Piper hispidum
Piper hispidum,"Callejas, R",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,T. G. Yuncker,1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum,"Guimarães, EF",1,Piper hispidum
Piper hispidum trachydermum,T. G. Yuncker,0,Piper hispidum
Piper hoffmmannseggianum hoffmmannseggianum,"Callejas, R",0,Piper hoffmannseggianum hoffmannseggianum
Piper hoffmmannseggianum hoffmmannseggianum,"Callejas, R",0,Piper hoffmannseggianum hoffmannseggianum
Piper hostmannianum,"Callejas, R",1,Piper hostmannianum
Piper hostmannianum,"Callejas, R",1,Piper hostmannianum
Piper ihotzkyanum,"Guimarães, EF",0,Piper lhotzkyanum
Piper ihotzkyanum,"Guimarães, EF",0,Piper lhotzkyanum
Piper ilheusense,"Callejas, R",0,Piper
Piper ilheusense,"Callejas, R",0,Piper
Piper ilheusense,"Guimarães, EF",0,Piper
Piper leucaenum,"Callejas, R",0,Piper
Piper leucaenum,"Callejas, R",0,Piper
Piper leucaenum,"Callejas, R",0,Piper
Piper lhotzkianum,"Callejas, R",0,Piper lhotzkyanum
Piper lhotzkianum,"Guimarães, EF",0,Piper lhotzkyanum
Piper lhotzkianum,"Guimarães, EF",0,Piper lhotzkyanum
Piper lhotzkianum,"Carvalho-Silva, M",0,Piper lhotzkyanum
Piper lhotzkyanum,"Guimarães, EF",1,Piper lhotzkyanum
Piper lindbergii,"Callejas, R",0,Piper
Piper luceanum grandifolium,"Guimarães, EF",0,Piper
Piper luceanum grandifolium,"Guimarães, EF",0,Piper
Piper luceanum grandifolium,"Guimarães, EF",0,Piper
Piper macedoi,T. G. Yuncker,1,Piper macedoi
Piper malacophyllum,"Guimarães, EF",1,Piper malacophyllum
Piper malacophyllum,"Guimarães, EF",1,Piper malacophyllum
Piper malacophyllum,"Guimarães, EF",1,Piper malacophyllum
Piper malacophyllum,"Callejas, R",1,Piper malacophyllum
Piper malacophyllum,"Callejas, R",1,Piper malacophyllum
Piper marginatum,"Callejas, R",1,Piper marginatum
Piper mikanianum,"Guimarães, EF",1,Piper mikanianum
Piper mikanianum,"Guimarães, EF",1,Piper mikanianum
Piper mikanianum,"Guimarães, EF",1,Piper mikanianum
Piper mikanianum,"Guimarães, EF",1,Piper mikanianum
Piper mikanianum,"Guimarães, EF",1,Piper mikanianum
Piper mikanianum,T. G. Yuncker,1,Piper mikanianum
Piper mikanianum,T. G. Yuncker,1,Piper mikanianum
Piper mikanianum,T. G. Yuncker,1,Piper mikanianum
Piper mikanianum,"Callejas, R",1,Piper mikanianum
Piper regnellii,"Guimarães, EF",1,Piper regnellii
Piper regnellii,"Carvalho-Silva, M",1,Piper regnellii
Piper regnellii pallescens,"Callejas, R",0,Piper regnellii
Piper regnellii pallescens,"Callejas, R",0,Piper regnellii
Piper solmsianum,"Guimarães, EF",1,Piper solmsianum
Piper solmsianum,"Callejas, R",1,Piper solmsianum
Piper solmsianum,"Callejas, R",1,Piper solmsianum
Piper solmsianum,"Guimarães, EF",1,Piper solmsianum
Piper solmsianum,M. Carvalho-Silva,1,Piper solmsianum
Piper solmsianum,"Callejas, R",1,Piper solmsianum
Piper solmsianum,"Guimarães, EF",1,Piper solmsianum
Piper tectoniaefolium,"Callejas, R",0,Piper tectoniifolium
Piper truncatum,D. Monteiro,0,Piper
Piper tuberculatum,T. G. Yuncker,1,Piper tuberculatum
Piper xylosteoides,"Guimarães, EF",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,T. G. Yuncker,1,Piper xylosteoides
Piper xylosteoides,T. G. Yuncker,1,Piper xylosteoides
Piper xylosteoides,T. G. Yuncker,1,Piper xylosteoides
Piper xylosteoides,T. G. Yuncker,1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Piper xylosteoides,"Callejas, R",1,Piper xylosteoides
Peperomia alata,"Guimarães, EF",1,Peperomia alata
Peperomia alata,"Machado-Silva, T.",1,Peperomia alata
Peperomia alata,"Machado-Silva, T.",1,Peperomia alata
Peperomia alata,"Machado-Silva, T.",1,Peperomia alata
Peperomia alata,"Machado-Silva, T.",1,Peperomia alata
Peperomia alata,"Machado-Silva, T.",1,Peperomia alata
Peperomia alata,"Machado-Silva, T.",1,Peperomia alata
Peperomia alata,"Machado-Silva, T.",1,Peperomia alata
Peperomia alata,"Machado-Silva, T.",1,Peperomia alata
Peperomia arifolia,"Machado-Silva, T.",1,Peperomia arifolia
Peperomia arifolia,"Machado-Silva, T.",1,Peperomia arifolia
Peperomia castelosensis,"Machado-Silva, T.",1,Peperomia castelosensis
Peperomia arifolia,"Machado-Silva, T.",1,Peperomia arifolia
Peperomia armondii,"Machado-Silva, T.",1,Peperomia armondii
Peperomia augescens,"Machado-Silva, T.",1,Peperomia augescens
Peperomia balansana,"Machado-Silva, T.",1,Peperomia balansana
Peperomia balansana,"Machado-Silva, T.",1,Peperomia balansana
Peperomia balansana,"Machado-Silva, T.",1,Peperomia balansana
Peperomia balansana,"Machado-Silva, T.",1,Peperomia balansana
Peperomia balansana,"Machado-Silva, T.",1,Peperomia balansana
Peperomia balansana,"Machado-Silva, T.",1,Peperomia balansana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia barbarana,"Machado-Silva, T.",1,Peperomia barbarana
Peperomia blanda,"Machado-Silva, T.",1,Peperomia blanda
Peperomia blanda,"Machado-Silva, T.",1,Peperomia blanda
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia catharinae,"Machado-Silva, T.",1,Peperomia catharinae
Peperomia circinnata,"Machado-Silva, T.",1,Peperomia circinnata
Peperomia circinnata,"Machado-Silva, T.",1,Peperomia circinnata
Peperomia circinnata,"Machado-Silva, T.",1,Peperomia circinnata
Peperomia circinnata,"Machado-Silva, T.",1,Peperomia circinnata
Peperomia corcovadensis,"Machado-Silva, T.",1,Peperomia corcovadensis
Peperomia corcovadensis,"Machado-Silva, T.",1,Peperomia corcovadensis
Peperomia corcovadensis,"Machado-Silva, T.",1,Peperomia corcovadensis
Peperomia corcovadensis,"Machado-Silva, T.",1,Peperomia corcovadensis
Peperomia crinicaulis,"Machado-Silva, T.",1,Peperomia crinicaulis
Peperomia delicatula,"Machado-Silva, T.",1,Peperomia delicatula
Peperomia delicatula,"Machado-Silva, T.",1,Peperomia delicatula
Peperomia delicatula,"Machado-Silva, T.",1,Peperomia delicatula
Peperomia diaphanoides,"Machado-Silva, T.",1,Peperomia diaphanoides
Peperomia diaphanoides,"Machado-Silva, T.",1,Peperomia diaphanoides
Peperomia diaphanoides,"Machado-Silva, T.",1,Peperomia diaphanoides
Peperomia elongata,"Machado-Silva, T.",1,Peperomia elongata
Peperomia elongata,"Machado-Silva, T.",1,Peperomia elongata
Peperomia elongata,"Machado-Silva, T.",1,Peperomia elongata
Peperomia galioides,"Guimarães, EF",1,Peperomia galioides
Peperomia glazioui,"Machado-Silva, T.",1,Peperomia glazioui
Peperomia hilariana,"Machado-Silva, T.",1,Peperomia hilariana
Peperomia hilariana,"Machado-Silva, T.",1,Peperomia hilariana
Peperomia rotundifolia,"Machado-Silva, T.",1,Peperomia rotundifolia
Peperomia hispidula,"Machado-Silva, T.",1,Peperomia hispidula
Peperomia hispidula,"Machado-Silva, T.",1,Peperomia hispidula
Peperomia hispidula,"Machado-Silva, T.",1,Peperomia hispidula
Peperomia hispidula,"Machado-Silva, T.",1,Peperomia hispidula
Peperomia martiana,"Machado-Silva, T.",1,Peperomia martiana
Peperomia martiana,"Machado-Silva, T.",1,Peperomia martiana
Peperomia martiana,"Machado-Silva, T.",1,Peperomia martiana
Peperomia martiana,"Machado-Silva, T.",1,Peperomia martiana
Peperomia martiana,"Machado-Silva, T.",1,Peperomia martiana
Peperomia martiana,"Machado-Silva, T.",1,Peperomia martiana
Peperomia pereskiifolia,"Machado-Silva, T.",0,Peperomia pereskiaefolia
Peperomia pereskiifolia,"Machado-Silva, T.",0,Peperomia pereskiaefolia
Peperomia psilostachya,"Machado-Silva, T.",1,Peperomia psilostachya
Peperomia psilostachya,"Machado-Silva, T.",1,Peperomia psilostachya
Peperomia psilostachya,"Machado-Silva, T.",1,Peperomia psilostachya
Peperomia psilostachya,"Machado-Silva, T.",1,Peperomia psilostachya
Peperomia rotundifolia,"Machado-Silva, T.",1,Peperomia rotundifolia
Peperomia rotundifolia,"Machado-Silva, T.",1,Peperomia rotundifolia
Peperomia rotundifolia,"Machado-Silva, T.",1,Peperomia rotundifolia
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia subrubrispica,"Machado-Silva, T.",1,Peperomia subrubrispica
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia tetraphylla,"Machado-Silva, T.",1,Peperomia tetraphylla
Peperomia trineuroides,"Machado-Silva, T.",1,Peperomia trineuroides
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Guimarães, EF",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Peperomia urocarpa,"Machado-Silva, T.",1,Peperomia urocarpa
Piper corcovadensis,"Guimarães, EF",1,Piper corcovadensis
Manekia obtusa,"Callejas, R",1,Manekia obtusa
Manekia obtusa,"Guimarães, EF",1,Manekia obtusa
Manekia obtusa,"Guimarães, EF",1,Manekia obtusa
Piper gaudichaudianum,"Guimarães, EF",1,Piper gaudichaudianum
Piper lhotzkyanum,M. Carvalho-Silva,1,Piper lhotzkyanum
Peperomia rufispica,"Guimarães, EF",0,Peperomia
Piper aduncum,"Guimarães, EF",1,Piper aduncum
Piper lucaeanum,"Guimarães, EF",0,Piper
Piper lucaeanum,"Guimarães, EF",0,Piper
Piper lucaeanum,"Guimarães, EF",0,Piper
Piper lucaeanum,"Guimarães, EF",0,Piper
Piper pubisubmarginalum ubanum,"Guimarães, EF",0,Piper
Piper solmsianum,"Guimarães, EF",1,Piper solmsianum
Piper vicosanum vicosanum,"Guimarães, EF",0,Piper vicosanum
Peperomia corcovadensis,"Machado-Silva, T.",1,Peperomia corcovadensis
Peperomia corcovadensis,"Machado-Silva, T.",1,Peperomia corcovadensis
Peperomia corcovadensis,"Callejas, R",1,Peperomia corcovadensis
Peperomia corcovadensis,T. G. Yuncker,1,Peperomia corcovadensis
Peperomia corcovadensis,T. G. Yuncker,1,Peperomia corcovadensis
Peperomia corcovadensis,T. G. Yuncker,1,Peperomia corcovadensis
Peperomia corcovadensis,T. G. Yuncker,1,Peperomia corcovadensis
Peperomia corcovadensis,"Callejas, R",1,Peperomia corcovadensis
Peperomia corcovadensis latifolia,T. G. Yuncker,0,Peperomia corcovadensis
Peperomia crinicaulis,"Callejas, R",1,Peperomia crinicaulis
Peperomia decipiens,"Callejas, R",0,Peperomia
Peperomia decora pilosa,"Callejas, R",0,Peperomia decora
Peperomia decora pilosa,"Guimarães, EF",0,Peperomia decora
Peperomia decora pilosa,"Guimarães, EF",0,Peperomia decora
Peperomia decora pilosa,"Guimarães, EF",0,Peperomia decora
Peperomia delicatula,"Guimarães, EF",1,Peperomia delicatula
Peperomia delicatula,"Machado-Silva, T.",1,Peperomia delicatula
Peperomia diaphanodies,"Guimarães, EF",0,Peperomia diaphanoides
Peperomia diaphanoides,"Machado-Silva, T.",1,Peperomia diaphanoides
Peperomia galioides,"Guimarães, EF",1,Peperomia galioides
Peperomia galioides,"Guimarães, EF",1,Peperomia galioides
Peperomia galioides,"Guimarães, EF",1,Peperomia galioides
Peperomia galioides,"Callejas, R",1,Peperomia galioides
Peperomia galioides,T. G. Yuncker,1,Peperomia galioides
Peperomia galioides,"Callejas, R",1,Peperomia galioides
Peperomia glabella,"Guimarães, EF",1,Peperomia glabella
Peperomia glabella,"Guimarães, EF",1,Peperomia glabella
Peperomia glabella,"Guimarães, EF",1,Peperomia glabella
Peperomia glabella,"Callejas, R",1,Peperomia glabella
Peperomia glabella,"Machado-Silva, T.",1,Peperomia glabella
Peperomia glabella,"Callejas, R",1,Peperomia glabella
Peperomia glabella,"Callejas, R",1,Peperomia glabella
Peperomia glabella,"Callejas, R",1,Peperomia glabella
Peperomia glabella glabella,"Callejas, R",0,Peperomia glabella
Peperomia glabella glabella,"Carvalho-Silva, M",0,Peperomia glabella
Peperomia glaziovi,"Carvalho-Silva, M",0,Peperomia glazioui
Peperomia glaziovi,"Callejas, R",0,Peperomia glazioui
Peperomia glaziovi,T. G. Yuncker,0,Peperomia glazioui
Peperomia glaziovi,T. G. Yuncker,0,Peperomia glazioui
